Reporting Range=["Quarterly"],Select year=["2023"],Select quarter=["3"],Brand=["NEWELEVEN"]
"ASIN title",ASIN,Category,"Impressions: Impressions","Impressions: Rating (Median)","Impressions: Price (Median)","Impressions: Same-Day Shipping Speed","Impressions: 1D Shipping Speed","Impressions: 2D Shipping Speed","Clicks: Clicks","Clicks: Click Rate (CTR)","Clicks: Price (Median)","Clicks: Same-Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Cart Adds","Cart Adds: Price (Median)","Cart Adds: Same-Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Purchases","Purchases: Search Traffic Sales","Purchases: Conversion Rate %","Purchases: Rating (Median)","Purchases: Price (Median)","Purchases: Same-Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"30th Birthday Gifts For Her - Vintage 1992 30th Birthday Decorations For Her - Best 30 Year Old Gifts Ideas For Wife, Friends, Sister, Her - Turning 30 Presents for Female - 22 Oz Wine Glass","B0B8D1RZRF","Kitchen","11",,"77.78","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"21st Birthday Gifts For Her - Vintage 2001 21st Birthday Decorations For Her - 21 Year Old Gifts, 21 Birthday Idea Presents For Her, Daughter, Sisters, Friends - 22 Oz Wine Glass","B0B8D46PLX","Kitchen","1",,"84.0","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Gifts For Dad from Daughter, Son, Kids - Birthday Gifts For Dad, Father, Bonus Dad Father In Law - Funny Gag Gifts, Best Bday Present Ideas Unique Gifts For Dad, Papa, Husband, Men - Cedar Candle 8 Oz","B0B9MZH5KG","Home","8",,"62.78","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gifts For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler","B0B9RHZGFG","Kitchen","21",,"62.78","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Retirement Gifts For Women 2022 - Retired Gifts For Women - Female Retirement Gifts - Coworker Leaving Gifts, Farewell Gifts, Goodbye Gift For Women, Colleagues, Coworkers, Friends - 12Oz Wine Tumbler","B0B9RLH8RV","Kitchen","9",,"54.32","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven Birthday Gifts For Women Friendship - Funny Gifts For Friends Female - Unique Friendship Gifts For Women, Friend, Female, Bestie, Bff, Soul Sister, Work Bestie – 16 Oz Coffee Glass","B0B9SC1JMN","Kitchen","70533",,"26.98","2223","23565","19317","1019","1.44","26.98","31","350","287","279","26.98","9","104","70","46","1235.08","4.51",,"26.98","1","24","12","2023-09-30"
"Bride To Be Gifts For Her - Wedding Gifts For Bride - Bridal Shower Gift, Bachelorette Gifts For Bride - Engagement Gifts For Women - Bridal Gifts For Bride To Be, Fiancee - Coffee Glass","B0B9SCJVV7","Kitchen","19",,"44.77","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Gifts For Mom From Daughter, Son - Birthday Gifts For Mom - Mothers Day Gifts For Mom, Wife, Women - Funny Birthday Presents From Daughter, Son, Husband, New Mom, Pregnant Mom - Coffee Glass","B0B9SF2R4R","Kitchen","38090",,"21.98","2123","16557","7522","316","0.83","21.98","27","153","57","104","21.98","10","52","18","18","423.62","5.7",,"21.98","3","9","2","2023-09-30"
"Birthday Gifts For Women - Thank You Gifts, Women Gifts, Graduation Gifts, Inspirational Gifts For Women, Best Friend, Sister, Mom, Wife, Aunt, Her, Daughter, Coworker, Employee - Coffee Glass","B0B9SGJGSV","Kitchen","12",,"49.6","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Congratulations Gifts, Graduation Gifts, Inspirational Gifts For Women, Best Friend, Sister, Mom, Wife, Aunt, Her, Daughter - Moving Away Gifts, New Job Promotion For Coworker, Employee - Coffee Glass","B0B9SKGQWF","Kitchen","14",,"51.27","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Gifts For Mom From Daughter, Son, Kids - Christmas Gifts For Mom, Women, Wife - Best Birthday Gifts For Mom, Mother, Wife, New Mom, Bonus Mom, Mothers In Law From Daughter, Son - 16 Oz Coffee Glass","B0BC8QLF1R","Kitchen","6",,"49.49","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Aunt Gifts - Aunt Birthday Gift - Mothers Day Gifts For Aunt From Niece, Nephew - Best Aunt Ever Gifts, Best Auntie Gifts For Aunt, Aunt Announcement, Promoted To Aunt - Coffee Glass","B0BC8SB3Y4","Kitchen","29205",,"21.98","1711","12121","4988","413","1.41","21.98","34","168","89","200","21.98","15","72","43","41","959.14","9.93",,"21.98","4","21","10","2023-09-30"
"Gifts For Mom From Daughter, Son - Birthday Gifts For Mom - Mothers Day Gifts For Mom, Wife, Women - Funny Birthday Presents From Daughter, Son, Husband, New Mom, Pregnant Mom - Wine Glass","B0BC8TKH8X","Kitchen","11",,"54.7","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Sister Gifts From Sister, Brother - Birthday Gifts For Sister - Best Funny Unique Bday Presents For Big Sister, Little Sister, Sister In Law, Sibling, Best Friend, Bestie, Women - Coffee Glass","B0BC8WBYW7","Kitchen","24",,"48.49","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Bridal Shower Gift - Bride To Be Gifts - Wife Gifts, Bridal Gifts, Engagement Gifts For Women, Bride, Fiancee, Wifey - Gifts Anniversary For Wife - Bachelorette Party Decorations - 16 Oz Coffee Glass","B0BDLH8KX3","Kitchen","6515",,"27.98","83","1963","2235","32","0.49","27.98","1","7","8","10","27.98","1","1","3","0","0.0","0.0",,,"0","0","0","2023-09-30"
"21st Birthday Gifts For Her - 2002 21st Birthday Decorations For Her - Best 21 Year Old Bday Gifts Idea For Women, Best Friends, Daughter, Sister - Finally 21 Present For Female - 16 Oz Coffee Glass","B0BHVNXBS6","Kitchen","37",,"48.49","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven Iced Coffee Cup With Bamboo Lids And Glass Straws For Boba, Smoothie, Cocktail - 16 Oz Coffee Glass","B0BHVNXNYL","Kitchen","25",,"54.87","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Birthday Gifts For Women - Thank You Gifts, Women Gifts, Graduation Gifts, Inspirational Gifts For Women, Best Friend, Sister, Mom, Wife, Aunt, Her, Daughter, Coworker, Employee - 16 Oz Coffee Glass","B0BHVYX576","Kitchen","98",,"35.33","0","0","12","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Gifts For Mom From Daughter, Son, Kids - Birthday Gifts For Mom - Best Bday Presents For Mom, Mother, Wife, New Mom, Bonus Mom, Mother In Law, Mama From Daughter, Son, Husband - 16 Oz Coffee Glass Mom","B0BHWDNYVL","Kitchen","20158",,"21.98","573","8418","4407","297","1.47","21.98","9","117","60","65","21.98","4","28","13","13","303.74","4.38",,"21.98","1","9","1","2023-09-30"
"Gifts For Mom From Daughter, Son, Kids - Birthday Gifts For Mom, Wife - Cool Birthday Present Ideas For Mom, Mother, Wife, New Mom, Bonus Mom From Daughter, Son, Husband - 16 Oz Coffee Glass","B0BHWKY43D","Kitchen","21513",,"21.98","2016","10035","2273","164","0.76","21.98","11","86","19","37","21.98","2","20","5","5","118.9","3.05",,"24.98","0","5","0","2023-09-30"
"NewEleven Iced Coffee Cup With Bamboo Lids And Glass Straws For Boba, Smoothie, Cocktail - 16 Oz Coffee Glass","B0BL6XRG9P","Kitchen","30",,"45.45","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven 30th Birthday Gifts For Her Women - 1993 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass","B0BP67M8BD","Kitchen","77561",,"21.98","5330","37959","13953","976","1.26","21.98","72","484","192","407","21.98","32","199","79","122","2901.46","12.5",,"21.98","14","61","23","2023-09-30"
"NewEleven 40th Birthday Gifts For Men, Women - 1983 40th Birthday Decorations For Men, Women - Gifts for Women Turning 40 - 40 Year Old Gifts For Husband, Wife, Dad, Mom - 16 Oz Coffee Beer Can Glass","B0BP7QTHL6","Kitchen","65549",,"21.98","5385","30599","10900","662","1.01","21.98","48","312","128","266","21.98","25","125","48","101","2519.72","15.26",,"21.98","11","44","20","2023-09-30"
"Sister Gifts From Sister, Brother - Birthday Gifts For Sister - Best Funny Unique Bday Presents For Big Sister, Little Sister, Sister In Law, Sibling, Best Friend, Bestie, Women - 16 Oz Coffee Glass","B0BPXZJSW1","Kitchen","21",,"49.49","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Birthday Gifts for Women, Men - Best Friend Giftss for Women - Friendship Gifts for Women Friends, Sisters Gifts from Sister - Birthday Candles Gifts for Women, Best Friend, BFF - Lavender Candle 8 Oz","B0BQLHVXNN","Home","8",,"18.94","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"50th Birthday Gifts For Women - Vintage 1973 50th Birthday Decorations For Women - Best 50 Year Old Gifts Ideas For Wife, Mom, Sister, Friends - Turning 50 Presents For Female - 22 Oz Wine Glass","B0BR3MWM32","Kitchen","162",,"55.86","0","0","0","1","0.62","61.77","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2023-09-30"
"Christmas Gifts For Women - Best Friend Birthday Gifts For Women – Female Friendship Gifts, Sisters Gifts From Sister - Funny Bday Presents Unique Gifts For Her, BFF, Bestie - 16 Oz Coffee Glass","B0BRB5SPYZ","Kitchen","9",,"52.71","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven 30th Birthday Gifts For Her Women - 1993 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass","B0BRB6C2YB","Kitchen","50",,"44.79","0","0","0","1","2.0","38.79","0","0","0","1","38.79","0","0","0","0","0.0","0.0",,,"0","0","0","2023-09-30"
"Sister Gifts From Sister, Brother - Birthday Gifts For Sister - Best Funny Unique Bday Presents For Big Sister, Little Sister, Sister In Law, Sibling, Best Friend, Bestie, Women - 16 Oz Coffee Glass","B0BRB6J55H","Kitchen","19",,"48.49","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven 40th Birthday Gifts For Men, Women - 1983 40th Birthday Decorations For Men, Women - Gifts for Women Turning 40 - 40 Year Old Gifts For Husband, Wife, Dad, Mom - 16 Oz Coffee Beer Can Glass","B0BRB6M62N","Kitchen","9",,"46.46","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Farewell Gifts, Coworker Leaving Gifts - Going Away Gift For Coworker, Boss, Friends - New Job Gifts, Goodbye Gifts, Good Luck Gifts For Coworkers, Friends, Boss, Men, Women – 16 Oz Coffee Glass","B0BRB6NJCT","Kitchen","36",,"58.61","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Sister Gifts From Sister, Brother - Birthday Gifts For Sister - Best Funny Unique Bday Presents For Big Sister, Little Sister, Sister In Law, Sibling, Best Friend, Bestie, Women - 16 Oz Coffee Glass","B0BRCBT14P","Kitchen","13",,"48.49","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Bride To Be Gifts For Her - Wedding Gifts For Bride - Bridal Shower Engagement Gifts For Women - Bachelorette Gifts For Bride, Fiancee, Wifey - Bachelorette Party Decorations - 16 Oz Coffee Glass","B0BRCCZLL8","Kitchen","221",,"51.53","0","0","0","2","0.9","51.53","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2023-09-30"
"Birthday Gifts For Women - Best Friend Birthday Gifts For Friends Female, Bestie, Bff, Soul Sister","B0BRCDZRSP","Kitchen","41",,"48.74","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bride To Be, Bachelorette Gifts, Engagement Gifts For Women - Bride Gifts For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass","B0BRCF697N","Kitchen","67685",,"22.98","6141","34501","9627","708","1.05","22.98","67","341","99","248","22.98","21","112","36","59","1436.82","8.33",,"22.98","7","32","6","2023-09-30"
"NewEleven Dog Mom Gifts For Women - Dog Lovers Gifts For Women, Dog Owners, Dog Mama, Dog Mom, Fur Mama - Cute Funny Birthday Gifts For Women, Best Friend, Girlfriend, Coworker - 16 Oz Coffee Glass","B0BRCG7S9H","Kitchen","26",,"61.65","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven Cat Gifts For Cat Lovers - Mothers Day Gifts For Cat Mom, Cat Lover, Cat Lady - Funny Inspirational, Birthday Gifts For Women, Cat Lovers, Girlfriend, Coworker, Boss - 16 Oz Coffee Glass","B0BRCJ5VYH","Kitchen","11",,"54.81","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Sister Gifts From Sister, Brother - Birthday Gifts For Sister - Best Funny Unique Bday Presents For Big Sister, Little Sister, Sister In Law, Sibling, Best Friend, Bestie, Women - 16 Oz Coffee Glass","B0BYCSHGYX","Kitchen","98",,"31.82","0","0","13","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Aunt Gifts - Gifts For Aunt From Niece, Nephew - Birthday Gifts For Aunt, New Aunt, Aunties - Best Aunt Ever Gifts For Aunt, Aunt Announcement, Promoted To Aunt - 16 Oz Coffee Glass","B0BYCT1SRJ","Kitchen","11040",,"27.98","231","3712","3288","143","1.3","27.98","4","48","41","50","27.98","1","16","18","11","335.76","7.69",,"27.98","0","4","6","2023-09-30"
"NewEleven Nurse Gifts For Women - Gifts for Nurses, Nursing Student, Nurse Practitioner, Registered Nurse - Nurse Gifts For Birthday, Appreciation Week, Graduation - 16 Oz Coffee Glass","B0BYDBW7PH","Kitchen","2",,"91.81","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Birthday Gifts For Women - Best Friend Giftss for Women – Female Friendship Gifts, Sisters Gifts From Sister - Funny Birthday Presents Unique Gag Gifts For BFF, Bestie, Coworker - Lavender Candle 8 Oz","B0BYHP62T5","Home","14",,"54.36","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gifts For Coworkers, Colleagues, Boss, Work Bestie, Women, Friends - 16 Oz Coffee Glass","B0BZVBXMSH","Kitchen","9",,"93.95","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Birthday Gifts For Women - Thank You Gifts, Women Gifts, Graduation Gifts, Inspirational Gifts For Women, Best Friend, Sister, Mom, Wife, Aunt, Her, Daughter, Coworker, Employee - 16 Oz Coffee Glass","B0C148LHY5","Kitchen","12",,"31.79","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"House Warming Gifts New Home - Best, Funny Housewarming Presents For New Home, First Home, New Apartment, Housewarming Decoration Party - New House Gift Ideas, Moving Gifts - 16 Oz Coffee Glass","B0C1SJBGYP","Kitchen","693",,"32.12","0","0","101","4","0.58","27.98","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2023-09-30"
"New Mom Gifts For Women - Postpartum Gifts, Pregnancy Gifts For First Time Mom, Expecting Mom, Mom To Be, Pregnant Mom, After Birth Women - 16 Oz Coffee Glass","B0C1SN5WVQ","Kitchen","47",,"92.81","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven Gifts for Dad from Daughter, Son, Kids - Birthday Gifts for Dad - Gifts for Dad, Husband, Men - Best Dad Bday Present Idea for a Father, Men, Him - Dad Mug, 24 Oz Beer Mug Tumbler","B0C1TCXBJS","Kitchen","10",,"39.76","0","0","1","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven Penguin Gifts For Women - Penguin Gifts, Penguin Stuff For Penguin Lovers - Cute Funny Birthday Gifts For Women, Best Friend, Sister, Daughter, Coworker - 16 Oz Coffee Glass","B0C23Y5ZYH","Kitchen","8",,"132.52","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven 30th Birthday Gifts For Her Women - 1993 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass","B0C23Z96SX","Kitchen","46",,"32.12","0","0","1","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven 50th Birthday Gifts for Men Women - Vintage 1973 50th Birthday Decorations for Men Women - 50 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Cap (Black), Black, One Size","B0C2C4J7Y1","Apparel","37",,"90.32","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Retirement Gifts For Men Women 2023 - Retired Gifts For Men, Women - Retirement Party Decorations - Fun Retirement Gifts For Women, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler","B0C3CW184G","Kitchen","48",,"82.83","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Birthday Gifts For Women - Best Friend Giftss for Women – Female Friendship Gifts, Sisters Gifts From Sister - Funny Bday Presents Unique Gifts For Her, BFF, Bestie, Soul Sister - 20 Oz Tumbler","B0C3CWNMC4","Kitchen","14",,"129.84","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Birthday Gifts For Women - Best Friend Giftss for Women – Female Friendship Gifts, Sisters Gifts From Sister - Funny Bday Presents Unique Gifts For Her, BFF, Bestie, Soul Sister - 20 Oz Tumbler","B0C3CYSR24","Kitchen","30",,"85.46","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Birthday Gifts For Women - Best Friend Giftss for Women – Female Friendship Gifts, Sisters Gifts From Sister - Funny Bday Presents Unique Gifts For Her, BFF, Bestie, Soul Sister - 20 Oz Tumbler","B0C3D324P3","Kitchen","10",,"81.74","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Retirement Gifts For Men Women 2023 - Retired Gifts For Men, Women - Retirement Party Decorations - Fun Retirement Gifts For Women, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler","B0C5JDHHTK","Kitchen","29",,"93.71","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Gifts for Dad, Mom from Son - Fathers Day Gift for Dad, Men, Husband, Step Dad - Mom Gifts, Dad Gifts from Son - Best Birthday Gifts for Dad, Mom, Father, Mother from Son - Cedar Candle 8 Oz","B0C5XPM2YZ","Home","4",,"89.83","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"40th Birthday Gifts for Men Women - Vintage 1983 40th Birthday Decorations for Men Women - 40 Year Old Gifts for Men, Women, Wife, Husband - Retro Trucker Cap (Black White), Black White, One Size","B0C6DJ732K","Apparel","2877",,"33.17","0","0","0","33","1.15","33.16","0","0","0","11","33.19","0","0","0","2","66.41","6.06",,"33.17","0","0","0","2023-09-30"
"30th Birthday Gifts for Men Women - Vintage 1993 30th Birthday Decorations for Men Women - 30 Year Old Gifts for Men, Women, Wife, Husband - Retro Trucker Cap (Black), Black, One Size","B0C6DJDMBT","Apparel","4001",,"23.57","0","0","10","24","0.6","23.59","0","0","0","6","23.52","0","0","0","3","81.13","12.5",,"28.78","0","0","0","2023-09-30"
"30th Birthday Gifts for Men Women - Vintage 1993 30th Birthday Decorations for Men Women - 30 Year Old Gifts for Men, Women, Wife, Husband - Retro Trucker Cap (Black White), Black White, One Size","B0C6DK13B7","Apparel","353",,"28.76","0","0","2","7","1.98","28.78","0","0","0","1","28.78","0","0","0","0","0.0","0.0",,,"0","0","0","2023-09-30"
"40th Birthday Gifts for Men Women - Vintage 1983 40th Birthday Decorations for Men Women - 40 Year Old Gifts for Men, Black, One Size","B0C6DL59L9","Apparel","95",,"33.14","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Gifts For Mom From Daughter, Son, Kids - Birthday Gifts For Mom - Best Bday Presents For Mom, Mother, Wife, New Mom, Bonus Mom, Mother In Law, Mama From Daughter, Son, Husband - 16 Oz Coffee Glass","B0C9BZRC4K","Kitchen","10",,"102.47","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gifts For Coworkers, Colleagues, Boss, Work Bestie, Women, Friends - 16 Oz Coffee Glass","B0C9C2TTSR","Kitchen","11",,"89.51","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Birthday Gifts For Women - Best Friend Giftss for Women – Female Friendship Gifts, Sisters Gifts From Sister - Funny Bday Presents Unique Gifts For Her, BFF, Bestie, Soul Sister - 16 Oz Coffee Glass","B0C9C3GQQ7","Kitchen","11",,"152.52","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Aunt Gifts - Gifts For Aunt From Niece, Nephew - Birthday Gifts For Aunt, New Aunt, Aunties - Best Aunt Ever Gifts For Aunt, Aunt Announcement, Promoted To Aunt - 20Oz Tumbler","B0C9D2PHMH","Kitchen","2508",,"27.98","74","630","815","18","0.72","27.98","0","6","7","6","27.98","0","1","3","0","0.0","0.0",,,"0","0","0","2023-09-30"
"Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gifts, Goodbye Gifts, Good Luck Gifts For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler Navy","B0CDLPSMGF","Kitchen","8",,"83.78","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven Birthday Gifts For Men - Inspirational Gifts For Men, Dad, Husband, Boyfriend - Thank You Gifts, Appreciation Gifts, Graduation Gifts For Men, Nurse, Teacher, Coworker - 20 Oz Tumbler Navy","B0CDLQFJK6","Kitchen","12",,"95.2","0","0","0","1","8.33","95.2","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2023-09-30"
"NewEleven Birthday Gifts For Men Women - Funny Gag Gifts For Mom, Dad, Wife, Husband, Aunt, Uncle, Grandparents, Coworkers - 20 Oz Tumbler","B0CDLQGPKC","Kitchen","7",,"124.98","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven Birthday Gifts For Men Women - Funny Gag Gifts For Mom, Dad, Wife, Husband, Aunt, Uncle, Grandparents, Coworkers - 20 Oz Tumbler Navy","B0CDLQQR6L","Kitchen","7",,"93.91","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gifts, Goodbye Gifts, Good Luck Gifts For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler","B0CDLSGXDY","Kitchen","4",,"96.65","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
